"","NTD.ID","Agency.Name","Reporter.Type","Reporting.Module","Mode","TOS","Bio.Diesel","Bunker.Fuel","C.Natural.Gas","Diesel.Fuel","Electric.Battery","Electric.Propulsion","Ethanol","Methonal","Gasoline","Hydrogen","Kerosene","Liquified.Nat.Gas","Liquified.Petroleum.Gas","Renewable.Diesel","Passenger.Paid.Fares","Organization.Paid.Fares","Total.Fares"
"182",20002,"Capital District Transportation Authority","Full Reporter","Urban","MB","DO",0,0,0,2070980,137732,0,0,0,7360,0,0,0,0,0,10683354,0,10683354
"183",20002,"Capital District Transportation Authority","Full Reporter","Urban","VP","PT",0,0,0,0,0,0,0,0,28589,0,0,0,0,0,550382,0,550382
"184",20003,"Broome County","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,62386,0,0,0,0,0,126668,178035,304703
"185",20003,"Broome County","Full Reporter","Urban","MB","DO",0,0,0,252281,0,0,0,0,0,0,0,0,0,0,1377135,1173262,2550397
"186",20004,"Niagara Frontier Transportation Authority","Full Reporter","Urban","DR","DO",0,0,27370,11662,0,0,0,0,209136,0,0,0,0,0,607921,0,607921
"187",20004,"Niagara Frontier Transportation Authority","Full Reporter","Urban","LR","DO",0,0,0,0,0,8174000,0,0,0,0,0,0,0,0,1246497,1979334,3225831
"188",20004,"Niagara Frontier Transportation Authority","Full Reporter","Urban","MB","DO",0,0,968439,957405,9444,0,0,0,0,0,0,0,0,0,10589827,11216228,21806055
"189",20006,"City of Long Beach","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,839,0,0,0,0,0,3902,0,3902
"190",20006,"City of Long Beach","Full Reporter","Urban","MB","DO",0,0,0,56169,0,0,0,0,0,0,0,0,0,0,206715,0,206715
"191",20008,"MTA New York City Transit","Full Reporter","Urban","CB","DO",0,0,0,3852142,0,0,0,0,0,0,0,0,0,0,51571661,0,51571661
"192",20008,"MTA New York City Transit","Full Reporter","Urban","DR","PT",0,0,0,19665,0,0,0,0,3823315,0,0,0,0,0,5138039,0,5138039
"193",20008,"MTA New York City Transit","Full Reporter","Urban","HR","DO",0,0,0,0,0,1546269600,0,0,0,0,0,0,0,0,2703907746,0,2703907746
"194",20008,"MTA New York City Transit","Full Reporter","Urban","MB","DO",0,0,4740687,24981101,638087,0,0,0,0,0,0,0,0,0,565695988,0,565695988
"195",20008,"MTA New York City Transit","Full Reporter","Urban","RB","DO",0,0,0,1085753,0,0,0,0,0,0,0,0,0,0,20380061,0,20380061
"196",20010,"Dutchess County","Full Reporter","Urban","DR","DO",0,0,0,42979,0,0,0,0,0,0,0,0,0,0,56335,0,56335
"197",20010,"Dutchess County","Full Reporter","Urban","MB","DO",0,0,0,258781,0,0,0,0,0,0,0,0,0,0,823302,0,823302
"198",20018,"Central New York Regional Transportation Authority","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,115794,0,0,0,0,0,163336,158324,321660
"199",20018,"Central New York Regional Transportation Authority","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,106345,0,0,0,0,0,185218,0,185218
"200",20018,"Central New York Regional Transportation Authority","Full Reporter","Urban","MB","DO",0,0,723405,318038,0,0,0,0,0,0,0,0,0,0,2791843,7123124,9914967
"201",20071,"Town of Huntington","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,39946,0,0,0,0,0,126090,0,126090
"202",20071,"Town of Huntington","Full Reporter","Urban","MB","DO",0,0,0,12491,0,0,0,0,71942,0,0,0,0,0,57797,0,57797
"203",20072,"Suffolk County","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,1171526,0,0,0,0,0,2147218,0,2147218
"204",20072,"Suffolk County","Full Reporter","Urban","MB","PT",0,0,0,1112119,0,0,0,0,225361,0,0,0,0,0,3691113,0,3691113
"205",20075,"Port Authority Transit Corporation","Full Reporter","Urban","HR","DO",0,0,0,0,0,37581452,0,0,0,0,0,0,0,0,12879663,0,12879663
"206",20076,"Westchester County","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,287458,0,0,0,0,0,923270,0,923270
"207",20076,"Westchester County","Full Reporter","Urban","MB","PT",0,0,0,2078480,200800,0,0,0,0,0,0,0,0,0,25842101,0,25842101
"208",20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Full Reporter","Urban","CR","DO",0,0,0,6998370,0,405036564,0,0,0,0,0,0,0,0,558352169,0,558352169
"209",20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Full Reporter","Urban","FB","PT",0,0,0,201156,0,0,0,0,0,0,0,0,0,0,102690,0,102690
"210",20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Full Reporter","Urban","MB","PT",0,0,0,41929,0,0,0,0,0,0,0,0,0,0,280878,0,280878
"211",20080,"New Jersey Transit Corporation","Full Reporter","Urban","CR","DO",0,0,0,14099532,0,365911929,0,0,0,0,0,0,0,0,379678065,0,379678065
"212",20080,"New Jersey Transit Corporation","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,1791397,0,0,0,0,0,2780608,0,2780608
"213",20080,"New Jersey Transit Corporation","Full Reporter","Urban","LR","DO",0,0,0,0,0,7935746,0,0,0,0,0,0,0,0,4137375,0,4137375
"214",20080,"New Jersey Transit Corporation","Full Reporter","Urban","LR","PT",0,0,0,0,0,28700562,0,0,0,0,0,0,0,0,7191546,0,7191546
"215",20080,"New Jersey Transit Corporation","Full Reporter","Urban","MB","DO",0,0,1366430,19893770,96478,0,0,0,0,0,0,0,0,0,299807518,0,299807518
"216",20080,"New Jersey Transit Corporation","Full Reporter","Urban","MB","PT",0,0,0,1645576,0,0,0,0,0,0,0,0,0,0,5906094,0,5906094
"217",20080,"New Jersey Transit Corporation","Full Reporter","Urban","VP","PT",0,0,0,0,0,0,0,0,53646,0,0,0,0,0,990534,0,990534
"218",20080,"New Jersey Transit Corporation","Full Reporter","Urban","YR","PT",0,0,0,550499,0,0,0,0,0,0,0,0,0,0,980435,0,980435
"219",20082,"New York City Department of Transportation","Full Reporter","Urban","FB","DO",0,0,0,4873850,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",20084,"County of Rockland","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,75953,0,0,0,0,0,0,0,0
"221",20084,"County of Rockland","Full Reporter","Urban","MB","PT",0,0,0,450480,0,0,0,0,13531,0,0,0,0,0,0,8250,8250
"222",20096,"Putnam County","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,14937,0,0,0,0,0,37422,0,37422
"223",20096,"Putnam County","Full Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,53530,0,0,0,0,0,128741,0,128741
"224",20098,"Port Authority Trans-Hudson Corporation","Full Reporter","Urban","HR","DO",0,0,0,0,0,98060829,0,0,0,0,0,0,0,0,134086782,0,134086782
"225",20099,"Staten Island Rapid Transit Operating Authority","Full Reporter","Urban","HR","DO",0,0,0,0,0,24130949,0,0,0,0,0,0,0,0,3392049,0,3392049
"226",20100,"MTA Long Island Rail Road","Full Reporter","Urban","CR","DO",0,0,0,7085033,0,548190400,0,0,0,0,0,0,0,0,568950760,0,568950760
"227",20113,"Regional Transit Service","Full Reporter","Urban","DR","DO",0,0,0,1492,0,0,0,0,396377,0,0,0,0,0,350617,0,350617
"228",20113,"Regional Transit Service","Full Reporter","Urban","MB","DO",0,0,0,1072095,558979,0,0,0,0,0,0,0,0,0,15240695,0,15240695
"229",20113,"Regional Transit Service","Full Reporter","Urban","VP","PT",0,0,0,0,0,0,0,0,2403,0,0,0,0,0,45888,0,45888
"230",20122,"Academy Lines, Inc.","Full Reporter","Urban","CB","DO",737782,0,0,0,0,0,0,0,0,0,0,0,0,0,15884111,0,15884111
"231",20126,"Hudson Transit Lines, Inc.","Full Reporter","Urban","CB","DO",0,0,0,967558,0,0,0,0,0,0,0,0,0,0,22762223,0,22762223
"232",20128,"Suburban Transit Corporation","Full Reporter","Urban","CB","DO",0,0,0,269799,0,0,0,0,0,0,0,0,0,0,10141077,0,10141077
"233",20135,"Monsey New Square Trails Corporation","Full Reporter","Urban","CB","DO",0,0,0,283980,0,0,0,0,0,0,0,0,0,0,3416138,0,3416138
"234",20145,"Tompkins Consolidated Area Transit","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,63430,0,0,0,0,0,85000,0,85000
"235",20145,"Tompkins Consolidated Area Transit","Full Reporter","Urban","MB","DO",0,0,0,258810,118142,0,0,0,6578,0,0,0,0,0,362964,3377789,3740753
"236",20149,"Rockland Coaches, Inc.","Full Reporter","Urban","CB","DO",0,0,0,299196,0,0,0,0,0,0,0,0,0,0,4035907,0,4035907
"237",20163,"Lakeland Bus Lines, Inc.","Full Reporter","Urban","CB","DO",0,0,0,324287,0,0,0,0,0,0,0,0,0,0,8289177,0,8289177
"238",20166,"Orange-Newark-Elizabeth, Inc.","Full Reporter","Urban","MB","DO",0,0,0,143674,0,0,0,0,0,0,0,0,0,0,3159283,0,3159283
"239",20169,"Trans-Bridge Lines, Inc.","Full Reporter","Urban","CB","DO",287206,0,0,0,0,0,0,0,0,0,0,0,0,0,14293278,0,14293278
"240",20175,"Private Transportation Corporation","Full Reporter","Urban","MB","PT",0,0,0,46016,0,0,0,0,0,0,0,0,0,0,955161,0,955161
"241",20177,"Adirondack Transit Lines, Inc.","Full Reporter","Urban","CB","DO",0,0,0,237870,0,0,0,0,0,0,0,0,0,0,8583815,0,8583815
"242",20178,"Ulster County","Full Reporter","Urban","DR","DO",0,0,0,0,44,0,0,0,14007,0,0,0,0,0,28025,6037,34062
"243",20178,"Ulster County","Full Reporter","Urban","MB","DO",64458,0,0,42972,95545,0,0,0,49837,0,0,0,0,0,420371,1332,421703
"244",20188,"MTA Bus Company","Full Reporter","Urban","MB","DO",0,0,2038747,9224121,0,0,0,0,0,0,0,0,0,0,178570855,0,178570855
"245",20190,"Port Imperial Ferry Corporation","Full Reporter","Urban","FB","DO",0,0,0,1627711,0,0,0,0,0,0,0,0,0,0,34100425,3933670,38034095
"246",20190,"Port Imperial Ferry Corporation","Full Reporter","Urban","MB","DO",0,0,0,112500,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",20192,"Bergen County","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,93018,0,0,0,0,0,0,0,0
"248",20192,"Bergen County","Full Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,9437,0,0,0,0,0,0,0,0
"249",20199,"County of Atlantic","Full Reporter","Urban","DR","DO",0,0,0,4318,0,0,0,0,83191,0,0,0,0,0,0,0,0
"250",20199,"County of Atlantic","Full Reporter","Urban","MB","PT",0,0,0,13007,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",20204,"Senior Citizens United Community Services of Camden County, Inc.","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,115863,0,0,0,0,0,52018,15384,67402
"252",20206,"County of Nassau","Full Reporter","Urban","DR","PT",0,0,0,16595,0,0,0,0,247853,0,0,0,0,0,1002368,0,1002368
"253",20206,"County of Nassau","Full Reporter","Urban","MB","PT",0,0,3406655,421,3785,0,0,0,0,0,0,0,0,0,30144240,0,30144240
"254",20209,"Somerset County","Full Reporter","Urban","DR","DO",0,0,0,181,0,0,0,0,101194,0,0,0,0,0,72967,0,72967
"255",20209,"Somerset County","Full Reporter","Urban","MB","DO",0,0,0,23541,0,0,0,0,61952,0,0,0,0,0,45829,0,45829
"256",20217,"Hampton Jitney, Inc.","Full Reporter","Urban","CB","DO",0,0,0,441108,0,0,0,0,0,0,0,0,0,0,21465286,0,21465286
"257",20223,"Cape May Lewes Ferry","Full Reporter","Urban","FB","DO",0,0,0,915117,0,0,0,0,0,0,0,0,0,0,5404748,0,5404748
"258",20226,"SeaStreak, LLC","Full Reporter","Urban","FB","DO",0,0,0,2956636,0,0,0,0,0,0,0,0,0,0,25186369,175834,25362203
"259",20230,"Barnegat Bay Decoy & Baymen's Museum","Full Reporter","Urban","FB","DO",0,0,0,0,0,0,0,0,1321,0,0,0,0,0,32633,0,32633
"260",22930,"New York City Economic Development Corporation","Full Reporter","Urban","FB","PT",0,0,0,4010558,0,0,0,0,0,0,0,0,0,0,19772375,0,19772375
"261",22930,"New York City Economic Development Corporation","Full Reporter","Urban","MB","PT",0,0,0,15641,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",30001,"Kanawha Valley Regional Transportation Authority","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,73567,0,0,0,0,0,76509,0,76509
"263",30001,"Kanawha Valley Regional Transportation Authority","Full Reporter","Urban","MB","DO",0,0,0,317155,0,0,0,0,41651,0,0,0,0,0,1093564,0,1093564
"264",30002,"The Tri-State Transit Authority","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,45610,0,0,0,0,0,64636,376637,441273
"265",30002,"The Tri-State Transit Authority","Full Reporter","Urban","MB","DO",0,0,0,169122,0,0,0,0,0,0,0,0,0,0,841058,0,841058
"266",30006,"Greater Richmond Transit Company","Full Reporter","Urban","DR","PT",0,0,312073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",30006,"Greater Richmond Transit Company","Full Reporter","Urban","MB","DO",0,0,1331164,108330,0,0,0,0,0,0,0,0,0,0,0,869644,869644
"268",30006,"Greater Richmond Transit Company","Full Reporter","Urban","RB","DO",0,0,154863,0,0,0,0,0,0,0,0,0,0,0,0,468270,468270
"269",30006,"Greater Richmond Transit Company","Full Reporter","Urban","VP","PT",0,0,0,0,0,0,0,0,75265,0,0,0,0,0,888091,0,888091
"270",30007,"Greater Roanoke Transit Company","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,145447,0,0,0,0,0,239396,0,239396
"271",30007,"Greater Roanoke Transit Company","Full Reporter","Urban","MB","DO",0,0,0,317394,0,0,0,0,11261,0,0,0,0,0,1505523,25070,1530593
"272",30008,"Greater Lynchburg Transit Company","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,25845,0,0,0,0,0,38534,128,38662
"273",30008,"Greater Lynchburg Transit Company","Full Reporter","Urban","MB","DO",0,0,0,201130,0,0,0,0,0,0,0,0,0,0,473065,47256,520321
"274",30010,"Lehigh and Northampton Transportation Authority","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,318682,0,0,0,0,0,393445,5379634,5773079
"275",30010,"Lehigh and Northampton Transportation Authority","Full Reporter","Urban","MB","DO",0,0,899658,173387,0,0,0,0,0,0,0,0,0,0,1317925,177201,1495126
"276",30010,"Lehigh and Northampton Transportation Authority","Full Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,6120,0,0,0,0,0,1799,0,1799
"277",30011,"Altoona Metro Transit","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,284,0,0,0,0,0,172,0,172
"278",30011,"Altoona Metro Transit","Full Reporter","Urban","MB","DO",0,0,172917,4002,0,0,0,0,0,0,0,0,0,0,249164,432999,682163
"279",30012,"Cambria County Transit Authority","Full Reporter","Urban","DR","DO",0,0,46363,0,0,0,0,0,28596,0,0,0,0,0,18430,372860,391290
"280",30012,"Cambria County Transit Authority","Full Reporter","Urban","IP","DO",0,0,0,0,0,93624,0,0,0,0,0,0,0,0,0,0,0
"281",30012,"Cambria County Transit Authority","Full Reporter","Urban","MB","DO",0,0,118980,95426,0,0,0,0,10519,0,0,0,0,0,690687,3281,693968
"282",30013,"Erie Metropolitan Transit Authority","Full Reporter","Urban","DR","DO",0,0,0,6380,0,0,0,0,143996,0,0,0,0,0,99903,2454737,2554640
"283",30013,"Erie Metropolitan Transit Authority","Full Reporter","Urban","MB","DO",0,0,366425,106257,0,0,0,0,0,0,0,0,0,0,1078404,973097,2051501
"284",30015,"Luzerne County Transportation Authority","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,140067,0,0,0,0,0,150722,253362,404084
"285",30015,"Luzerne County Transportation Authority","Full Reporter","Urban","MB","DO",0,0,263325,44751,0,0,0,0,0,0,0,0,0,0,747038,42622,789660
"286",30019,"Southeastern Pennsylvania Transportation Authority","Full Reporter","Urban","CR","DO",0,0,0,0,0,204899285,0,0,0,0,0,0,0,0,74014513,0,74014513
"287",30019,"Southeastern Pennsylvania Transportation Authority","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,1032420,0,0,0,0,0,3225681,0,3225681
"288",30019,"Southeastern Pennsylvania Transportation Authority","Full Reporter","Urban","HR","DO",0,0,0,0,0,115833983,0,0,0,0,0,0,0,0,51017856,0,51017856
"289",30019,"Southeastern Pennsylvania Transportation Authority","Full Reporter","Urban","MB","DO",0,0,0,9475101,0,0,0,0,0,0,0,0,0,0,110008876,1334816,111343692
"290",30019,"Southeastern Pennsylvania Transportation Authority","Full Reporter","Urban","MB","PT",0,0,0,23580,0,0,0,0,0,0,0,0,0,0,28466,0,28466
"291",30019,"Southeastern Pennsylvania Transportation Authority","Full Reporter","Urban","SR","DO",0,0,0,0,0,21411071,0,0,0,0,0,0,0,0,13646744,0,13646744
"292",30019,"Southeastern Pennsylvania Transportation Authority","Full Reporter","Urban","TB","DO",0,0,0,0,0,6054170,0,0,0,0,0,0,0,0,2546755,0,2546755
"293",30022,"Pittsburgh Regional Transit","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,942498,0,0,0,0,0,798415,8660672,9459087
"294",30022,"Pittsburgh Regional Transit","Full Reporter","Urban","IP","DO",0,0,0,0,0,171823,0,0,0,0,0,0,0,0,139419,50282,189701
"295",30022,"Pittsburgh Regional Transit","Full Reporter","Urban","LR","DO",0,0,0,0,0,25129142,0,0,0,0,0,0,0,0,2181515,815995,2997510
"296",30022,"Pittsburgh Regional Transit","Full Reporter","Urban","MB","DO",0,0,0,6385126,333421,0,0,0,0,0,0,0,0,0,30585290,18422288,49007578
"297",30023,"Beaver County Transit Authority","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,71542,0,0,0,0,0,58941,714804,773745
"298",30023,"Beaver County Transit Authority","Full Reporter","Urban","MB","DO",0,0,129413,44413,0,0,0,0,0,0,0,0,0,0,597942,54130,652072
"299",30025,"County of Lackawanna Transit System","Full Reporter","Urban","DR","DO",0,0,45057,0,0,0,0,0,49127,0,0,0,0,0,54866,5338,60204
"300",30025,"County of Lackawanna Transit System","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,9612,0,0,0,0,0,12228,0,12228
"301",30025,"County of Lackawanna Transit System","Full Reporter","Urban","MB","DO",0,0,125884,93729,0,0,0,0,0,0,0,0,0,0,1063752,0,1063752
"302",30025,"County of Lackawanna Transit System","Full Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,32399,0,0,0,0,0,15875,20717,36592
"303",30026,"River Valley Transit Authority","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,8893,0,0,0,0,0,23589,0,23589
"304",30026,"River Valley Transit Authority","Full Reporter","Urban","MB","DO",0,0,212663,27475,0,0,0,0,1063,0,0,0,0,0,423004,188316,611320
"305",30030,"Washington Metropolitan Area Transit Authority","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,1811999,0,0,0,0,0,4557908,0,4557908
"306",30030,"Washington Metropolitan Area Transit Authority","Full Reporter","Urban","HR","DO",0,0,0,0,0,499328277,0,0,0,0,0,0,0,0,231416666,0,231416666
"307",30030,"Washington Metropolitan Area Transit Authority","Full Reporter","Urban","MB","DO",0,0,4121831,7881289,0,0,0,0,0,0,0,0,0,0,55635201,0,55635201
"308",30034,"Maryland Transit Administration","Full Reporter","Urban","CB","PT",0,0,0,263459,0,0,0,0,0,0,0,0,0,0,7020573,0,7020573
"309",30034,"Maryland Transit Administration","Full Reporter","Urban","CR","PT",0,0,0,3765982,0,20636077,0,0,0,0,0,0,0,0,21334830,0,21334830
"310",30034,"Maryland Transit Administration","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,48956,0,0,0,0,0,1416,0,1416
"311",30034,"Maryland Transit Administration","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,1829263,0,0,0,0,0,113356,0,113356
"312",30034,"Maryland Transit Administration","Full Reporter","Urban","HR","DO",0,0,0,0,0,46777982,0,0,0,0,0,0,0,0,1254665,0,1254665
"313",30034,"Maryland Transit Administration","Full Reporter","Urban","LR","DO",0,0,0,0,0,24878007,0,0,0,0,0,0,0,0,2453871,0,2453871
"314",30034,"Maryland Transit Administration","Full Reporter","Urban","MB","DO",0,0,0,6345423,0,0,0,0,0,0,0,0,0,0,32678889,0,32678889
"315",30035,"Ohio Valley Regional Transportation Authority","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,9735,0,0,0,0,0,9351,0,9351
"316",30035,"Ohio Valley Regional Transportation Authority","Full Reporter","Urban","MB","DO",0,0,0,92206,0,0,0,0,17175,0,0,0,0,0,300865,0,300865
"317",30044,"Westmoreland County Transit Authority","Full Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,221127,0,0,0,0,0,232590,65755,298345
"318",30044,"Westmoreland County Transit Authority","Full Reporter","Urban","MB","DO",0,0,175264,81750,0,0,0,0,0,0,0,0,0,0,379464,0,379464
"319",30045,"JAUNT, Inc.","Full Reporter","Urban","CB","DO",0,0,0,0,0,0,0,0,33420,0,0,0,0,0,0,0,0
"320",30045,"JAUNT, Inc.","Full Reporter","Urban","DR","DO",0,0,0,0,187,0,0,0,197171,0,0,0,0,0,0,230377,230377
"321",30051,"Montgomery County, Maryland","Full Reporter","Urban","DR","DO",0,0,0,22930,0,0,0,0,0,0,0,0,0,0,42840,0,42840
"322",30051,"Montgomery County, Maryland","Full Reporter","Urban","MB","DO",0,0,1268686,2341306,178,0,0,0,0,0,0,0,0,0,3563574,0,3563574
"323",30054,"Centre Area Transportation Authority","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,46300,0,0,0,0,0,190330,157237,347567
"324",30054,"Centre Area Transportation Authority","Full Reporter","Urban","MB","DO",0,0,506163,0,0,0,0,0,0,0,0,0,0,0,2716792,3749984,6466776
"325",30054,"Centre Area Transportation Authority","Full Reporter","Urban","VP","DO",0,0,0,0,0,0,0,0,10405,0,0,0,0,0,55057,0,55057
"326",30054,"Centre Area Transportation Authority","Full Reporter","Urban","VP","PT",0,0,0,0,0,0,0,0,8971,0,0,0,0,0,61249,0,61249
"327",30057,"Pennsylvania Department of Transportation","Full Reporter","Urban","CR","PT",0,0,0,0,0,14204836,0,0,0,0,0,0,0,0,21643516,0,21643516
"328",30058,"City of Fairfax","Full Reporter","Urban","MB","DO",0,0,0,104272,0,0,0,0,0,0,0,0,0,0,0,750000,750000
"329",30061,"Mid Mon Valley Transit Authority","Full Reporter","Urban","MB","PT",0,0,193812,35011,0,0,0,0,0,0,0,0,0,0,288345,99498,387843
"330",30068,"Fairfax County, VA","Full Reporter","Urban","MB","PT",0,0,0,2539112,0,0,0,0,0,0,0,0,0,0,8123934,0,8123934
"331",30070,"Potomac and Rappahannock Transportation Commission","Full Reporter","Urban","CB","PT",832298,0,0,0,0,0,0,0,0,0,0,0,0,0,3770932,0,3770932
"332",30070,"Potomac and Rappahannock Transportation Commission","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,4304,0,0,0,0,0,0,0,0
"333",30070,"Potomac and Rappahannock Transportation Commission","Full Reporter","Urban","MB","PT",0,0,0,437298,0,0,0,0,0,0,0,0,0,0,2787,0,2787
"334",30070,"Potomac and Rappahannock Transportation Commission","Full Reporter","Urban","VP","PT",0,0,0,0,0,0,0,0,319931,0,0,0,0,0,5643141,0,5643141
"335",30071,"City of Alexandria","Full Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,32054,0,0,0,0,0,40861,0,40861
"336",30071,"City of Alexandria","Full Reporter","Urban","MB","DO",0,0,0,626033,891492,0,0,0,0,0,0,0,0,0,75988,0,75988
